Voltage_V,Current_mA,Scan_Rate_mV_s
1.6956375838926177,-2.9731879132877344e+26,10.0
1.7157046979865773,-4.123336029588378e+26,10.0
1.735771812080537,2.0840644964278565e+25,10.0
1.7558389261744967,-6.634640727805685e+26,10.0
1.7759060402684566,-6.625970569084659e+26,10.0
1.7959731543624162,4.145702157888119e+26,10.0
1.816040268456376,-7.010222140284532e+26,10.0
1.8361073825503358,4.066002224060009e+26,10.0
1.8561744966442955,2.8228456943822387e+26,10.0
1.8762416107382551,-1.0531294372828929e+27,10.0
1.8963087248322148,-4.134664401399502e+26,10.0
1.9163758389261747,7.286749156056454e+26,10.0
1.9364429530201344,-5.987310172034369e+26,10.0
1.956510067114094,-2.8339054895780628e+26,10.0
1.976577181208054,2.8196130299426367e+26,10.0
1.9966442953020136,4.780447077040139e+26,10.0
2.016711409395973,-1.5349422631585183e+26,10.0
2.0367785234899327,-3.6461392788574096e+26,10.0
2.0568456375838924,8.679669887090643e+26,10.0
2.076912751677852,1.0611222191244451e+27,10.0
2.096979865771812,5.973277037665475e+26,10.0
2.117046979865772,5.206996717650009e+25,10.0
2.1371140939597315,-4.93213549942028e+26,10.0
2.157181208053691,-5.067427612304839e+26,10.0
2.177248322147651,3.188726736485818e+26,10.0
2.1973154362416105,2.55349019127053e+26,10.0
2.21738255033557,8.553373247003933e+26,10.0
2.2374496644295303,3.969908529675311e+26,10.0
2.25751677852349,-9.171125114855144e+26,10.0
2.2775838926174496,6.420776793893165e+26,10.0
2.2976510067114093,-6.088141792071183e+26,10.0
2.317718120805369,-2.339734461266824e+26,10.0
2.3377852348993287,1.5317367230140625e+26,10.0
2.3578523489932883,1.21853720997885e+27,10.0
2.3779194630872484,1.8988302499963323e+27,10.0
2.397986577181208,3.718359872546079e+26,10.0
2.418053691275168,-1.0942848318838253e+26,10.0
2.4381208053691275,3.296598059802085e+26,10.0
2.458187919463087,5.468285687086173e+26,10.0
2.478255033557047,-1.88054596029338e+26,10.0
2.4983221476510065,1.106749470038294e+27,10.0
2.5183892617449666,1.5704584446921147e+26,10.0
2.5384563758389262,3.283416560654601e+26,10.0
2.558523489932886,4.4272658694149534e+26,10.0
2.5785906040268456,3.109996014301451e+26,10.0
2.5986577181208053,5.9135392228998345e+26,10.0
2.618724832214765,-2.593093360443809e+26,10.0
2.6387919463087246,-1.6726598110781804e+26,10.0
2.6588590604026847,-4.150586256335715e+26,10.0
2.6789261744966444,6.469245502576903e+26,10.0
2.698993288590604,1.0350076095560156e+27,10.0
2.7190604026845637,1.1064327769991163e+27,10.0
2.7391275167785234,2.2440748373269766e+27,10.0
2.759194630872483,1.8028198122986905e+27,10.0
2.7792617449664427,3.077307871432801e+27,10.0
2.799328859060403,3.278356950629252e+27,10.0
2.8193959731543625,5.592961231354144e+27,10.0
2.839463087248322,9.038703784140248e+27,10.0
2.859530201342282,1.3248176031096043e+28,10.0
2.8795973154362415,1.8632858384934968e+28,10.0
2.899664429530201,2.775674913912419e+28,10.0
2.919731543624161,4.015681355886256e+28,10.0
2.939798657718121,6.049403258813176e+28,10.0
2.9598657718120807,9.026243224780411e+28,10.0
2.9799328859060403,1.3293648726824318e+29,10.0
3.0,1.962382751636657e+29,10.0
2.98989898989899,1.6099534796120448e+29,10.0
2.9797979797979797,1.3224214294289683e+29,10.0
2.9696969696969697,1.0823463029298252e+29,10.0
2.95959595959596,8.96756556955866e+28,10.0
2.9494949494949494,7.357794796737896e+28,10.0
2.9393939393939394,6.053581854201171e+28,10.0
2.929292929292929,4.91644375872485e+28,10.0
2.919191919191919,3.9339833621790045e+28,10.0
2.909090909090909,3.4067941864356355e+28,10.0
2.898989898989899,2.714567334581505e+28,10.0
2.888888888888889,2.201459506168981e+28,10.0
2.878787878787879,1.894139165173734e+28,10.0
2.8686868686868685,1.4974084390575075e+28,10.0
2.8585858585858586,1.3145007733487934e+28,10.0
2.8484848484848486,1.0644186963604914e+28,10.0
2.8383838383838382,8.852351308102211e+27,10.0
2.8282828282828283,6.096261678434879e+27,10.0
2.8181818181818183,6.432609452032069e+27,10.0
2.808080808080808,4.836443925585557e+27,10.0
2.797979797979798,3.6169803628421423e+27,10.0
2.787878787878788,3.2440888125082255e+27,10.0
2.7777777777777777,1.5093363303112998e+27,10.0
2.7676767676767677,2.3797976648603887e+27,10.0
2.757575757575758,1.1220662658531408e+27,10.0
2.7474747474747474,6.1242376868582836e+26,10.0
2.7373737373737375,2.522637137257844e+26,10.0
2.727272727272727,1.6494195392918535e+27,10.0
2.717171717171717,4.132469939276625e+26,10.0
2.707070707070707,1.5908752404911643e+27,10.0
2.696969696969697,2.111088350665168e+26,10.0
2.686868686868687,-5.998316778088113e+26,10.0
2.676767676767677,-3.181807120638553e+26,10.0
2.6666666666666665,1.0524615934688231e+27,10.0
2.6565656565656566,1.4996215137375616e+26,10.0
2.646464646464646,-1.3322498021493983e+26,10.0
2.6363636363636362,2.630651979904279e+26,10.0
2.6262626262626263,4.4209637136157526e+26,10.0
2.616161616161616,7.935071957157409e+26,10.0
2.606060606060606,9.756280202165326e+26,10.0
2.595959595959596,-1.4419010385339865e+26,10.0
2.5858585858585856,-7.472847213928472e+26,10.0
2.5757575757575757,-2.0145208041935024e+26,10.0
2.5656565656565657,2.0060810242018808e+26,10.0
2.5555555555555554,-5.537868629941481e+26,10.0
2.5454545454545454,-5.558799557678601e+26,10.0
2.5353535353535355,2.3295247197862834e+26,10.0
2.525252525252525,-1.0658324975513734e+25,10.0
2.515151515151515,3.5647713730172225e+25,10.0
2.505050505050505,-4.500084364512116e+26,10.0
2.494949494949495,-1.3004441834271938e+26,10.0
2.484848484848485,-5.5532109661593965e+26,10.0
2.474747474747475,5.50342373319618e+26,10.0
2.4646464646464645,6.375850314786903e+26,10.0
2.4545454545454546,-1.121782598175881e+27,10.0
2.4444444444444446,-5.6326165138901024e+26,10.0
2.4343434343434343,-9.099748557390758e+26,10.0
2.4242424242424243,-3.939955301001168e+26,10.0
2.4141414141414144,-4.872652385312684e+25,10.0
2.404040404040404,-8.828103538850766e+26,10.0
2.393939393939394,-5.610637821582807e+26,10.0
2.3838383838383836,-6.114254327501246e+26,10.0
2.3737373737373737,1.2747687394964925e+26,10.0
2.3636363636363633,4.313490641514077e+25,10.0
2.3535353535353534,-4.397488404487884e+26,10.0
2.3434343434343434,1.0845337725477081e+26,10.0
2.333333333333333,-3.3314329664695266e+26,10.0
2.323232323232323,-1.653973996421806e+26,10.0
2.313131313131313,1.0214880106948949e+27,10.0
2.3030303030303028,8.182340130161965e+26,10.0
2.292929292929293,-7.92829349960719e+26,10.0
2.282828282828283,5.0649302097792815e+26,10.0
2.2727272727272725,4.9527368979324506e+26,10.0
2.2626262626262625,-7.005836270988602e+26,10.0
2.2525252525252526,4.997324109598357e+26,10.0
2.242424242424242,9.385611266848779e+26,10.0
2.2323232323232323,-6.849406968753289e+26,10.0
2.2222222222222223,-5.598304129273096e+26,10.0
2.212121212121212,6.210448654659832e+26,10.0
2.202020202020202,1.6570835461098153e+26,10.0
2.191919191919192,3.365532958057912e+26,10.0
2.1818181818181817,2.07859680234827e+26,10.0
2.1717171717171717,2.3843176900169335e+26,10.0
2.1616161616161618,-8.094296871366287e+26,10.0
2.1515151515151514,6.391120936391141e+26,10.0
2.1414141414141414,7.137232790015476e+26,10.0
2.1313131313131315,-1.3997093722668626e+26,10.0
2.121212121212121,-2.652338019655941e+25,10.0
2.111111111111111,-9.343132545967925e+26,10.0
2.1010101010101008,3.1381577624615806e+26,10.0
2.090909090909091,3.490875080696245e+26,10.0
2.080808080808081,-3.7947146835518455e+25,10.0
2.0707070707070705,6.861106738481955e+26,10.0
2.0606060606060606,-2.0385985187625944e+26,10.0
2.05050505050505,3.4453820129564725e+26,10.0
2.04040404040404,-6.222226139717442e+26,10.0
2.0303030303030303,-1.4370851318644313e+25,10.0
2.02020202020202,-1.0639421006640899e+26,10.0
2.01010101010101,1.3748924967991942e+26,10.0
2.0,-2.2549368326355613e+26,10.0
