Voltage_V,Current_mA,Scan_Rate_mV_s
0.41202020202020195,-2.2056556826608918e+26,1.0
0.3919191919191918,3.152031545385776e+26,1.0
0.3718181818181818,-2.2121018048502475e+26,1.0
0.35171717171717165,5.83995419656252e+25,1.0
0.3316161616161615,-1.4555255155594939e+26,1.0
0.3115151515151515,-1.2376771706200472e+25,1.0
0.29141414141414135,6.344125650334348e+25,1.0
0.2713131313131312,6.201227663394204e+25,1.0
0.2512121212121212,8.141801481749713e+25,1.0
0.23111111111111104,3.1139773688902706e+26,1.0
0.21101010101010087,8.751847855371594e+25,1.0
0.19090909090909092,-4.711488674197541e+25,1.0
0.17080808080808074,1.8603982516889415e+26,1.0
0.15070707070707057,2.2953202685601133e+26,1.0
0.13060606060606061,-2.368913837008407e+26,1.0
0.11050505050505044,1.1528024457380891e+26,1.0
0.09040404040404026,1.3530524903086071e+26,1.0
0.07030303030303031,-5.7420805880053945e+25,1.0
0.05020202020202014,2.6547003575054305e+26,1.0
0.030101010101009962,-2.895621484798931e+25,1.0
0.01,2.423247836671498e+25,1.0
0.030067114093959735,-3.339765634325138e+25,1.0
0.05013422818791947,3.0062875886001316e+24,1.0
0.0702013422818792,-2.1154811744366693e+26,1.0
0.09026845637583893,-2.7788650574801935e+26,1.0
0.11033557046979865,3.0769151685728607e+26,1.0
0.1304026845637584,-1.634380648854607e+26,1.0
0.15046979865771815,-1.9130890383499566e+26,1.0
0.17053691275167787,-4.155395211477769e+26,1.0
0.1906040268456376,-1.2330039828329247e+26,1.0
0.21067114093959732,-2.5531653355089244e+26,1.0
0.23073825503355708,3.168595365280031e+26,1.0
0.2508053691275168,1.9486432444423395e+26,1.0
0.27087248322147656,-1.3279231807853112e+26,1.0
0.2909395973154363,4.346523605063451e+26,1.0
0.311006711409396,1.8945120894103717e+26,1.0
0.33107382550335573,-6.268268657138595e+25,1.0
0.35114093959731546,-4.8231012455726076e+26,1.0
0.3712080536912752,4.420830083585143e+26,1.0
0.3912751677852349,-2.6814568980850352e+26,1.0
0.41134228187919464,-3.175124670110956e+26,1.0
0.4314093959731544,1.9732533597735204e+26,1.0
0.45147651006711415,4.707988302931015e+26,1.0
0.47154362416107387,2.6712301710121122e+26,1.0
0.4916107382550336,1.0881749862094172e+26,1.0
0.5116778523489933,1.1476969861376255e+26,1.0
0.5317449664429531,1.6468353337155388e+26,1.0
0.5518120805369128,1.4645039038355413e+26,1.0
0.5718791946308726,5.426148700550734e+25,1.0
0.5919463087248322,2.0107678848199953e+25,1.0
0.612013422818792,-1.2078590976245035e+25,1.0
0.6320805369127517,-1.454924875157552e+26,1.0
0.6521476510067115,-5.416184754565949e+25,1.0
0.6722147651006712,-3.2668974351206606e+26,1.0
0.6922818791946309,-1.897659006140566e+25,1.0
0.7123489932885907,-1.907683483272653e+26,1.0
0.7324161073825504,-2.1295954389434716e+26,1.0
0.7524832214765101,3.471416022362168e+25,1.0
0.7725503355704698,2.686145719022714e+26,1.0
0.7926174496644296,1.7720748335825116e+26,1.0
0.8126845637583893,-3.0305937817264792e+26,1.0
0.832751677852349,-1.9096846381290797e+26,1.0
0.8528187919463088,1.815405422810399e+26,1.0
0.8728859060402685,-1.8959051519067593e+26,1.0
0.8929530201342283,-4.334744131775934e+25,1.0
0.913020134228188,1.0614351036119564e+26,1.0
0.9330872483221477,-1.8686135342506268e+26,1.0
0.9531543624161074,2.0334303147383937e+25,1.0
0.9732214765100672,-2.5742679501279174e+26,1.0
0.993288590604027,-1.1604586703663114e+26,1.0
1.0133557046979866,6.17082947236731e+25,1.0
1.0334228187919463,-3.0739987568503067e+26,1.0
1.0534899328859062,8.499837560016077e+25,1.0
1.0735570469798659,-3.7895045170083866e+24,1.0
1.0936241610738255,1.0661394312490026e+26,1.0
1.1136912751677852,4.320869286975222e+25,1.0
1.133758389261745,2.6323807166600264e+26,1.0
1.1538255033557048,2.41645624439275e+25,1.0
1.1738926174496644,-8.286235355596033e+25,1.0
1.1939597315436243,2.359973955793349e+25,1.0
1.214026845637584,1.0484017800592789e+26,1.0
1.2340939597315437,9.428523934555667e+24,1.0
1.2541610738255033,7.832975464648077e+24,1.0
1.2742281879194632,-1.3546328087873596e+26,1.0
1.294295302013423,-1.2791993801162445e+26,1.0
1.3143624161073826,-2.706606291726925e+26,1.0
1.3344295302013425,3.3761568676454676e+26,1.0
1.3544966442953021,-2.4002819087024476e+26,1.0
1.3745637583892618,-1.3370986161380135e+26,1.0
1.3946308724832215,-1.3863099362916698e+26,1.0
1.4146979865771814,1.7269348675607514e+26,1.0
1.434765100671141,-5.691641625826309e+25,1.0
1.4548322147651007,2.4077668980225172e+26,1.0
1.4748993288590606,-1.2996343287296543e+26,1.0
1.4949664429530203,5.383748159076645e+25,1.0
1.51503355704698,-1.6119685526249605e+26,1.0
1.5351006711409396,4.139492587848768e+26,1.0
1.5551677852348995,-2.291707736373064e+26,1.0
1.5752348993288592,5.9786078183003915e+25,1.0
1.5953020134228189,1.2229987503525677e+26,1.0
1.6153691275167785,7.985077946833297e+25,1.0
1.6354362416107384,-3.5754944804327537e+25,1.0
1.655503355704698,-2.50514899666136e+25,1.0
1.6755704697986578,8.454296704006476e+24,1.0
1.6956375838926177,-2.8366964127013572e+25,1.0
1.7157046979865773,1.8599967835350344e+26,1.0
1.735771812080537,4.265644513351696e+26,1.0
1.7558389261744967,-1.0757914409230916e+26,1.0
1.7759060402684566,-2.6433077062725563e+26,1.0
1.7959731543624162,-1.7035775813661937e+25,1.0
1.816040268456376,4.978063144363113e+26,1.0
1.8361073825503358,-1.5508500927151648e+26,1.0
1.8561744966442955,3.16300254563593e+26,1.0
1.8762416107382551,3.237458140406848e+26,1.0
1.8963087248322148,-1.0682585046363156e+26,1.0
1.9163758389261747,1.0979666308086896e+26,1.0
1.9364429530201344,3.142316320030347e+26,1.0
1.956510067114094,-7.316015658324727e+25,1.0
1.976577181208054,-3.9284747447595035e+25,1.0
1.9966442953020136,-1.1224671538836179e+26,1.0
2.016711409395973,-1.958172238417704e+26,1.0
2.0367785234899327,-1.2529058941113831e+26,1.0
2.0568456375838924,-2.3618299589708968e+26,1.0
2.076912751677852,6.578061425878713e+24,1.0
2.096979865771812,-1.4858022980446149e+26,1.0
2.117046979865772,4.511578316727315e+25,1.0
2.1371140939597315,-3.0023790690978757e+26,1.0
2.157181208053691,6.38545930326311e+25,1.0
2.177248322147651,1.6085290564078575e+26,1.0
2.1973154362416105,-3.847208323690578e+26,1.0
2.21738255033557,7.219670786133247e+25,1.0
2.2374496644295303,2.3692541636332868e+26,1.0
2.25751677852349,-2.3339148527891465e+26,1.0
2.2775838926174496,3.228047031300239e+26,1.0
2.2976510067114093,8.092979841758153e+25,1.0
2.317718120805369,-1.3594007642631995e+26,1.0
2.3377852348993287,-1.0605100488220882e+25,1.0
2.3578523489932883,1.0797180137910841e+26,1.0
2.3779194630872484,1.5008862839002905e+25,1.0
2.397986577181208,1.0446926405151963e+26,1.0
2.418053691275168,-1.7691519861601006e+26,1.0
2.4381208053691275,3.3785615887115485e+25,1.0
2.458187919463087,-2.711727966286882e+26,1.0
2.478255033557047,-1.9052162590636547e+25,1.0
2.4983221476510065,-1.708638685508671e+26,1.0
2.5183892617449666,-1.366696350494397e+26,1.0
2.5384563758389262,2.4631010653437306e+26,1.0
2.558523489932886,2.2208911719754448e+26,1.0
2.5785906040268456,1.345385094078824e+26,1.0
2.5986577181208053,-1.856712611702687e+26,1.0
2.618724832214765,-2.3946826795221496e+25,1.0
2.6387919463087246,2.8893266600543425e+26,1.0
2.6588590604026847,1.0839071570548077e+26,1.0
2.6789261744966444,5.673258265714078e+26,1.0
2.698993288590604,2.5288534084253762e+26,1.0
2.7190604026845637,2.9860807420940094e+26,1.0
2.7391275167785234,3.2686191936616614e+26,1.0
2.759194630872483,5.9695092299899395e+26,1.0
2.7792617449664427,8.146610764009511e+26,1.0
2.799328859060403,1.3840166027996572e+27,1.0
2.8193959731543625,2.0279630057590587e+27,1.0
2.839463087248322,2.5723989143976566e+27,1.0
2.859530201342282,3.768702023943097e+27,1.0
2.8795973154362415,5.594621553708606e+27,1.0
2.899664429530201,8.889298320633599e+27,1.0
2.919731543624161,1.2778686852432195e+28,1.0
2.939798657718121,1.8783345550855125e+28,1.0
2.9598657718120807,2.8446654118620605e+28,1.0
2.9799328859060403,4.240828504530685e+28,1.0
3.0,6.19582064337354e+28,1.0
2.98989898989899,5.106339789927935e+28,1.0
2.9797979797979797,4.183306506383975e+28,1.0
2.9696969696969697,3.43351347330351e+28,1.0
2.95959595959596,2.840043351809328e+28,1.0
2.9494949494949494,2.3130140741800387e+28,1.0
2.9393939393939394,1.9099760496926972e+28,1.0
2.929292929292929,1.5710747168380975e+28,1.0
2.919191919191919,1.2726956753485588e+28,1.0
2.909090909090909,1.0752946010212656e+28,1.0
2.898989898989899,8.64285489494726e+27,1.0
2.888888888888889,6.982279903479996e+27,1.0
2.878787878787879,5.959503658485111e+27,1.0
2.8686868686868685,4.637490607422693e+27,1.0
2.8585858585858586,3.9577187047516877e+27,1.0
2.8484848484848486,3.245164182854548e+27,1.0
2.8383838383838382,2.876996141609105e+27,1.0
2.8282828282828283,2.2829980586950122e+27,1.0
2.8181818181818183,1.795471530707128e+27,1.0
2.808080808080808,1.636808662103039e+27,1.0
2.797979797979798,1.4833172420158718e+27,1.0
2.787878787878788,1.1058419076748723e+27,1.0
2.7777777777777777,8.220517735712626e+26,1.0
2.7676767676767677,4.20555463427775e+26,1.0
2.757575757575758,3.479313477501442e+26,1.0
2.7474747474747474,3.957908918464077e+26,1.0
2.7373737373737375,2.5592480147984e+26,1.0
2.727272727272727,2.707970301192047e+26,1.0
2.717171717171717,2.630408129364376e+26,1.0
2.707070707070707,3.0933037676987975e+26,1.0
2.696969696969697,1.5654789788920444e+26,1.0
2.686868686868687,2.3366548357443025e+26,1.0
2.676767676767677,1.2727968051057933e+26,1.0
2.6666666666666665,-2.8686252096601847e+26,1.0
2.6565656565656566,-1.0375762192086145e+26,1.0
2.646464646464646,3.5868954369270346e+25,1.0
2.6363636363636362,-1.8112488414798e+26,1.0
2.6262626262626263,1.587423726029637e+26,1.0
2.616161616161616,3.3069351397763224e+26,1.0
2.606060606060606,2.641882654640248e+26,1.0
2.595959595959596,-1.7360441137608325e+25,1.0
2.5858585858585856,3.072404454264276e+26,1.0
2.5757575757575757,4.476994587171519e+25,1.0
2.5656565656565657,-5.183591022625384e+25,1.0
2.5555555555555554,-1.0751456203511527e+26,1.0
2.5454545454545454,-4.945089134289923e+25,1.0
2.5353535353535355,-6.758113090416384e+25,1.0
2.525252525252525,3.8903187217598276e+25,1.0
2.515151515151515,3.592991176265479e+25,1.0
2.505050505050505,4.649412905639663e+24,1.0
2.494949494949495,8.76526761443692e+25,1.0
2.484848484848485,2.3250016563944722e+26,1.0
2.474747474747475,1.8548740872028987e+26,1.0
2.4646464646464645,-2.8469053707271172e+26,1.0
2.4545454545454546,-4.913100390356923e+26,1.0
2.4444444444444446,1.8154430392201214e+26,1.0
2.4343434343434343,-2.6274065801992165e+26,1.0
2.4242424242424243,-4.253022067426458e+25,1.0
2.4141414141414144,-2.2510428007131932e+26,1.0
2.404040404040404,-3.4715924535645495e+26,1.0
2.393939393939394,1.049532894822129e+26,1.0
2.3838383838383836,1.46877988258195e+26,1.0
2.3737373737373737,-1.1093379997580298e+26,1.0
2.3636363636363633,-4.997341438587062e+26,1.0
2.3535353535353534,-1.0519590271432216e+26,1.0
2.3434343434343434,7.578124755255602e+25,1.0
2.333333333333333,-2.852417967711419e+26,1.0
2.323232323232323,3.550096443986447e+25,1.0
2.313131313131313,-2.8573872309360414e+24,1.0
2.3030303030303028,1.1186548529269072e+26,1.0
2.292929292929293,2.314084938606642e+25,1.0
2.282828282828283,-1.8771928012538027e+26,1.0
2.2727272727272725,2.309464718040154e+26,1.0
2.2626262626262625,-3.05551578912273e+25,1.0
2.2525252525252526,-5.23914855007072e+24,1.0
2.242424242424242,-1.800681579693202e+26,1.0
2.2323232323232323,-8.552002451092834e+25,1.0
2.2222222222222223,-1.7072378375039835e+26,1.0
2.212121212121212,-3.3359810556626518e+25,1.0
2.202020202020202,3.303194049930557e+26,1.0
2.191919191919192,-2.64726492491377e+26,1.0
2.1818181818181817,-3.113612882804863e+26,1.0
2.1717171717171717,2.838978070598827e+26,1.0
2.1616161616161618,-4.038809280411133e+25,1.0
2.1515151515151514,-1.2910673985698489e+26,1.0
2.1414141414141414,2.0067375494320155e+26,1.0
2.1313131313131315,-1.1686276606724509e+26,1.0
2.121212121212121,3.5236726537842716e+26,1.0
2.111111111111111,1.3082120345626568e+26,1.0
2.1010101010101008,-9.415066414997684e+25,1.0
2.090909090909091,4.162968797408759e+26,1.0
2.080808080808081,-1.1688370693709765e+26,1.0
2.0707070707070705,1.432029517268942e+26,1.0
2.0606060606060606,5.77551772345893e+25,1.0
2.05050505050505,2.511974989222866e+26,1.0
2.04040404040404,3.013251732262718e+26,1.0
2.0303030303030303,6.1762326291414e+24,1.0
2.02020202020202,-1.45386663194196e+26,1.0
2.01010101010101,8.876105455957282e+25,1.0
2.0,-1.3077846295588824e+26,1.0
